customer_id,join_date,age,gender,region_code,is_married,prefer_category,income_group
C000828,2020-08-02,43,M,R01,1,Home,G1
C000831,2022-04-22,42,F,R03,1,Home,G2
C000833,2022-01-20,45,M,R03,0,Fashion,G4
C000835,2020-01-09,30,M,R01,0,Home,G3
C000836,2020-03-14,33,F,R05,0,Fashion,G3
C000838,2021-05-06,20,M,R04,0,Grocery,G1
C000841,2020-08-17,49,M,R06,1,Fashion,G4
C000842,2021-06-02,19,F,R03,0,Home,G2
C000844,2021-10-14,45,F,R01,1,Fashion,G3
C000845,2020-06-16,38,F,R03,0,Grocery,G2
C000846,2020-06-18,33,M,R06,1,Fashion,G2
C000847,2021-01-27,35,M,R02,1,Home,G2
C000848,2022-08-03,36,F,R05,0,Grocery,G4
C000851,2020-07-12,35,M,R03,0,Fashion,G2
C000854,2020-06-13,26,M,R07,0,Electronics,G4
C000855,2021-02-25,27,M,R04,1,Grocery,G2
C000856,2020-12-04,35,M,R06,1,Beauty,G5
C000858,2021-05-10,34,M,R05,1,Beauty,G3
C000859,2020-12-30,37,F,R04,1,Electronics,G1
C000860,2022-04-12,34,F,R04,1,Electronics,G3
C000861,2020-12-07,41,F,R03,0,Grocery,G2
C000862,2021-05-14,38,F,R06,1,Home,G2
C000864,2021-05-25,37,M,R05,1,Fashion,G5
C000865,2020-11-22,57,F,R01,0,Grocery,G3
C000866,2020-08-04,36,F,R04,0,Fashion,G2
C000869,2022-03-14,36,M,R03,0,Fashion,G3
C000870,2020-03-10,25,F,R07,1,Grocery,G2
C000873,2022-02-25,48,M,R05,0,Grocery,G4
C000878,2020-03-31,32,M,R05,1,Electronics,G3
C000880,2022-05-07,19,M,R07,0,Home,G2
C000882,2020-02-08,39,M,R05,0,Grocery,G3
C000883,2020-05-05,27,F,R06,1,Beauty,G4
C000888,2020-08-07,30,M,R04,1,Electronics,G3
C000889,2021-09-29,29,F,R04,1,Beauty,G2
C000890,2020-02-27,22,F,R03,0,Grocery,G5
C000892,2021-04-20,44,M,R05,0,Beauty,G3
C000893,2021-03-31,39,F,R01,1,Grocery,G4
C000894,2022-04-08,33,M,R02,1,Grocery,G2
C000895,2022-06-13,28,F,R05,1,Electronics,G2
C000896,2020-12-26,55,M,R01,1,Grocery,G4
C000900,2022-08-30,55,M,R03,1,Fashion,G4
C000901,2020-12-13,19,M,R07,1,Fashion,G2
C000902,2020-07-08,46,M,R03,1,Fashion,G2
C000904,2020-07-09,30,M,R06,0,Beauty,G1
C000908,2022-04-03,55,M,R06,1,Electronics,G3
C000909,2022-07-17,44,M,R05,1,Beauty,G4
C000910,2022-07-22,38,M,R07,1,Electronics,G2
C000911,2020-04-26,43,F,R04,0,Home,G5
C000913,2020-02-27,39,M,R01,1,Electronics,G1
C000914,2021-07-09,28,M,R03,1,Home,G1
C000916,2021-11-02,44,F,R03,1,Beauty,G3
C000917,2020-06-21,36,F,R04,0,Home,G3
C000918,2022-04-08,41,M,R03,1,Home,G4
C000919,2022-03-25,30,F,R04,0,Electronics,G5
C000920,2020-05-28,35,M,R01,1,Fashion,G2
C000923,2020-07-31,19,M,R01,0,Electronics,G4
C000925,2022-02-02,20,M,R06,1,Home,G2
C000926,2020-08-16,25,M,R02,0,Electronics,G2
C000928,2020-08-14,45,F,R02,0,Beauty,G2
C000930,2021-06-15,33,F,R05,1,Grocery,G4
C000933,2020-02-16,44,M,R04,1,Fashion,G2
C000936,2021-06-09,25,M,R07,1,Grocery,G2
C000938,2021-02-18,20,F,R01,1,Electronics,G2
C000940,2021-01-07,52,M,R05,0,Home,G3
C000942,2022-06-04,36,M,R07,0,Home,G3
C000943,2020-09-15,19,F,R07,0,Home,G2
C000945,2021-04-15,53,M,R04,1,Grocery,G4
C000947,2022-08-28,25,M,R04,1,Home,G3
C000948,2020-01-12,51,F,R06,1,Home,G4
C000951,2022-02-22,48,F,R05,0,Electronics,G1
C000953,2020-12-23,53,M,R05,1,Home,G2
C000957,2021-01-07,35,F,R06,1,Grocery,G2
C000959,2020-05-01,51,M,R01,0,Electronics,G2
C000960,2020-12-13,29,F,R07,1,Grocery,G3
C000962,2020-03-30,42,F,R06,1,Home,G3
C000969,2022-05-18,19,M,R02,1,Home,G2
C000970,2020-02-10,32,F,R06,0,Electronics,G4
C000973,2022-07-11,46,M,R04,1,Grocery,G4
C000974,2021-05-16,22,M,R07,1,Fashion,G3
C000975,2022-08-16,24,M,R01,1,Home,G2
C000976,2020-05-24,46,M,R05,1,Fashion,G4
C000978,2022-07-17,24,F,R04,1,Fashion,G2
C000979,2021-12-24,38,F,R05,1,Home,G3
C000982,2022-01-21,22,M,R02,0,Fashion,G3
C000983,2022-07-13,26,F,R03,0,Beauty,G2
C000984,2022-06-27,26,M,R05,0,Grocery,G2
C000985,2021-07-11,53,F,R02,1,Beauty,G4
C000988,2021-01-24,23,F,R07,1,Beauty,G5
C000991,2020-09-12,38,F,R06,1,Electronics,G1
C000992,2021-12-09,37,M,R01,0,Home,G2
C000993,2022-03-25,37,M,R03,1,Home,G4
C000994,2022-07-09,44,M,R01,0,Beauty,G3
C000998,2022-03-08,30,M,R07,1,Grocery,G4
C000999,2020-08-29,39,M,R01,1,Electronics,G2
C001000,2020-09-07,47,M,R02,1,Home,G2
C001005,2021-01-08,54,M,R05,0,Fashion,G1
C001007,2020-05-25,30,M,R03,0,Home,G2
C001008,2020-08-11,19,M,R06,0,Beauty,G5
C001009,2020-08-26,39,M,R04,1,Beauty,G3
C001010,2020-06-25,38,F,R07,1,Beauty,G2
C001011,2022-02-17,31,F,R07,1,Electronics,G5
C001012,2022-05-02,25,M,R03,0,Fashion,G3
C001013,2020-10-08,38,F,R05,1,Beauty,G4
C001015,2020-08-04,40,F,R01,0,Electronics,G5
C001016,2022-05-03,53,F,R03,1,Electronics,G4
C001017,2022-04-06,43,M,R07,0,Beauty,G2
C001018,2022-03-05,38,F,R05,1,Fashion,G3
C001020,2021-04-05,24,M,R06,0,Beauty,G2
C001024,2020-04-08,43,F,R01,0,Fashion,G4
C001027,2021-02-08,19,F,R05,1,Beauty,G2
C001028,2022-04-02,42,M,R07,0,Grocery,G2
C001037,2021-03-12,45,F,R05,1,Beauty,G2
C001038,2020-01-23,19,F,R01,1,Beauty,G1
C001043,2021-04-02,39,F,R01,0,Beauty,G3
C001045,2020-05-24,53,F,R05,1,Beauty,G5
C001047,2020-03-18,33,F,R04,1,Beauty,G3
C001048,2021-04-01,19,F,R02,1,Home,G2
C001050,2020-01-01,20,M,R03,0,Grocery,G4
C001052,2021-11-15,37,M,R01,1,Beauty,G3
C001053,2021-12-17,27,F,R03,1,Beauty,G4
C001056,2021-03-24,36,F,R03,1,Beauty,G4
C001057,2022-05-30,28,F,R03,0,Home,G3
C001059,2022-03-10,26,M,R01,1,Beauty,G4
C001063,2020-03-12,35,F,R05,1,Beauty,G3
C001064,2021-07-04,28,F,R02,1,Home,G3
C001067,2021-11-04,24,M,R07,0,Electronics,G2
C001068,2021-03-13,40,F,R03,1,Grocery,G3
C001069,2020-04-27,51,F,R03,0,Beauty,G3
C001070,2022-02-09,44,M,R05,0,Home,G3
C001072,2020-11-01,38,F,R05,1,Beauty,G5
C001074,2022-08-18,39,M,R03,0,Electronics,G4
C001075,2020-02-23,33,F,R01,0,Home,G3
C001076,2020-08-23,45,F,R04,1,Fashion,G1
C001077,2021-01-23,41,F,R07,1,Grocery,G1
C001080,2022-02-01,39,M,R04,1,Home,G2
C001081,2022-04-04,30,F,R02,1,Home,G3
C001083,2021-09-15,33,M,R06,0,Fashion,G3
C001084,2022-02-05,48,F,R06,1,Home,G4
C001085,2020-10-29,33,F,R06,1,Grocery,G3
C001086,2022-07-07,33,M,R03,1,Beauty,G1
C001087,2020-07-25,45,M,R07,1,Grocery,G1
C001090,2022-06-28,32,F,R02,1,Grocery,G1
C001093,2021-03-10,29,M,R04,0,Home,G3
C001094,2020-04-12,66,F,R01,1,Grocery,G3
C001095,2021-02-25,32,F,R01,1,Beauty,G4
C001096,2021-12-04,30,M,R07,1,Grocery,G2
C001097,2022-02-02,45,F,R03,1,Electronics,G4
C001101,2020-04-07,33,F,R01,1,Home,G4
C001102,2022-04-29,39,F,R06,1,Home,G1
C001103,2022-03-08,33,M,R02,1,Grocery,G3
C001104,2020-11-30,19,F,R05,0,Grocery,G2
C001105,2022-05-08,42,M,R06,1,Electronics,G3
C001106,2021-03-10,40,M,R07,0,Home,G3
C001107,2021-03-22,22,M,R05,0,Grocery,G3
C001108,2022-09-20,46,F,R02,0,Electronics,G3
C001110,2020-09-05,49,F,R04,0,Fashion,G3
C001111,2020-06-14,19,F,R02,1,Home,G2
C001112,2021-04-25,45,M,R02,1,Grocery,G5
C001113,2022-09-10,26,M,R05,1,Electronics,G3
C001114,2020-11-30,22,F,R02,1,Fashion,G2
C001115,2021-06-25,30,F,R07,1,Beauty,G2
C001116,2022-01-28,33,F,R02,1,Electronics,G4
C001118,2021-07-16,49,F,R02,0,Fashion,G3
C001120,2020-05-12,46,M,R01,1,Beauty,G1
C001121,2022-03-07,31,M,R06,1,Fashion,G3
C001125,2021-02-04,26,M,R07,0,Grocery,G3
C001126,2020-11-25,21,F,R06,0,Grocery,G4
C001128,2021-05-22,34,M,R06,1,Home,G3
C001129,2022-05-01,51,M,R01,1,Grocery,G2
C001130,2022-09-10,23,M,R05,0,Fashion,G2
C001131,2020-03-09,37,F,R05,0,Grocery,G4
C001133,2022-02-12,50,M,R07,1,Fashion,G4
C001134,2020-02-22,41,F,R01,1,Home,G1
C001135,2021-03-25,28,M,R03,0,Electronics,G5
C001136,2020-07-23,22,M,R06,0,Electronics,G3
C001137,2020-05-05,19,M,R07,1,Fashion,G2
C001139,2020-02-12,59,F,R07,1,Electronics,G2
C001141,2022-08-28,19,F,R07,1,Fashion,G1
C001143,2020-04-20,53,F,R02,1,Fashion,G1
C001144,2022-01-30,31,M,R05,1,Fashion,G3
C001145,2021-10-24,40,M,R07,1,Home,G4
C001146,2020-07-01,39,F,R02,1,Beauty,G2
C001148,2020-04-04,30,F,R02,0,Home,G2
C001149,2022-08-28,25,M,R02,1,Grocery,G3
C001150,2021-01-08,19,F,R05,1,Fashion,G3
C001151,2022-06-30,47,F,R07,0,Grocery,G2
C001152,2021-06-03,44,M,R02,1,Home,G2
C001154,2020-12-25,36,M,R07,1,Home,G1
C001157,2020-10-07,41,M,R03,1,Home,G5
C001158,2020-07-13,47,F,R06,0,Fashion,G3
C001159,2022-05-13,56,F,R06,0,Electronics,G3
C001160,2020-07-13,46,F,R03,1,Home,G2
C001161,2021-10-28,53,F,R01,1,Beauty,G2
C001162,2020-04-02,33,F,R05,0,Fashion,G3
C001164,2022-08-03,27,F,R05,1,Grocery,G3
C001169,2022-02-27,19,F,R07,1,Home,G5
C001171,2021-04-10,51,M,R04,1,Home,G1
C001173,2021-11-12,25,M,R03,0,Fashion,G3
C001178,2021-05-27,57,M,R07,0,Beauty,G3
C001179,2021-10-06,34,F,R03,1,Electronics,G3
C001180,2020-08-20,24,F,R06,1,Grocery,G5
C001184,2021-06-29,38,M,R06,0,Home,G5
C001185,2022-08-02,47,F,R01,1,Grocery,G2
C001187,2021-12-30,32,F,R04,1,Grocery,G2
C001189,2022-07-11,60,M,R03,0,Fashion,G2
C001192,2020-09-05,38,F,R01,1,Electronics,G2
C001195,2020-08-01,47,F,R02,1,Electronics,G5
C001196,2020-08-26,19,F,R07,0,Beauty,G2
C001199,2020-04-16,19,F,R02,1,Electronics,G1
C001201,2020-02-17,31,F,R01,1,Beauty,G4
C001202,2021-07-26,19,F,R06,1,Home,G2
C001205,2022-03-14,70,M,R04,0,Beauty,G3
C001207,2020-01-08,41,F,R01,0,Grocery,G1
C001208,2021-09-16,46,M,R01,1,Grocery,G2
C001209,2022-05-16,37,F,R05,0,Fashion,G3
C001210,2020-09-09,44,M,R03,1,Home,G3
C001211,2021-11-22,31,F,R07,1,Home,G3
C001212,2021-12-19,34,M,R01,1,Fashion,G4
C001213,2020-10-29,22,M,R05,1,Grocery,G3
C001215,2020-02-25,19,F,R05,1,Grocery,G1
C001216,2021-12-26,19,F,R01,1,Beauty,G2
C001219,2020-01-28,46,M,R01,1,Fashion,G3
C001223,2021-01-20,35,M,R04,1,Home,G4
C001224,2020-12-30,52,F,R06,1,Electronics,G4
C001226,2021-06-09,32,F,R03,0,Home,G3
C001230,2020-01-07,35,F,R01,1,Electronics,G1
C001232,2021-09-14,35,M,R04,0,Home,G4
C001233,2022-07-07,32,F,R03,0,Electronics,G2
C001234,2022-01-19,35,F,R03,1,Electronics,G2
C001235,2020-12-28,35,M,R02,1,Grocery,G3
C001237,2021-05-22,46,F,R02,1,Home,G5
C001238,2020-09-30,38,F,R02,0,Beauty,G1
C001239,2021-05-20,30,M,R07,0,Beauty,G4
C001240,2022-03-16,36,F,R07,1,Home,G3
C001241,2022-01-08,32,F,R07,1,Grocery,G3
C001243,2020-01-15,59,F,R07,1,Home,G3
C001244,2020-07-10,37,M,R05,1,Fashion,G5
C001245,2022-09-11,25,M,R05,1,Grocery,G2
C001246,2021-09-22,23,M,R03,1,Home,G2
C001250,2020-02-08,33,F,R02,0,Grocery,G3
C001251,2022-08-10,54,M,R07,0,Grocery,G3
C001252,2020-09-29,28,M,R07,1,Fashion,G2
C001253,2020-08-18,71,M,R06,0,Grocery,G5
C001255,2021-04-18,60,M,R07,0,Grocery,G4
C001259,2020-05-24,35,F,R04,0,Home,G3
C001260,2021-06-08,43,M,R07,1,Beauty,G2
C001264,2021-01-28,56,F,R07,1,Beauty,G5
C001265,2020-03-07,39,F,R02,1,Home,G1
C001266,2020-08-20,49,M,R06,1,Electronics,G2
C001268,2020-05-25,42,M,R06,1,Electronics,G4
C001269,2020-04-20,30,F,R03,1,Beauty,G2
C001270,2020-08-15,42,M,R07,1,Fashion,G1
C001272,2021-04-14,52,M,R03,1,Home,G3
C001274,2021-09-14,41,F,R01,1,Electronics,G2
C001275,2022-02-14,38,F,R01,0,Home,G3
C001276,2022-07-24,36,M,R03,0,Beauty,G2
C001280,2021-07-07,54,M,R07,1,Home,G2
C001281,2021-02-28,30,M,R07,1,Grocery,G4
C001282,2021-09-04,31,F,R05,0,Home,G5
C001283,2021-06-01,42,F,R05,1,Beauty,G3
C001284,2021-11-22,25,F,R05,1,Grocery,G2
C001285,2020-10-08,51,M,R01,0,Grocery,G3
C001287,2022-01-07,49,F,R02,1,Fashion,G2
C001288,2021-03-18,56,M,R03,1,Fashion,G2
C001294,2021-01-11,42,F,R05,1,Electronics,G3
C001295,2020-10-15,25,F,R05,0,Fashion,G2
C001300,2021-08-04,28,F,R05,1,Fashion,G3
C001301,2021-05-17,37,F,R06,1,Grocery,G3
C001302,2021-09-15,42,M,R02,0,Electronics,G4
C001303,2021-05-30,28,M,R06,1,Electronics,G2
C001304,2020-12-15,30,F,R03,1,Beauty,G2
C001305,2022-04-22,54,M,R01,0,Home,G3
C001307,2022-04-09,35,M,R06,1,Grocery,G3
C001308,2020-12-15,35,M,R06,1,Grocery,G1
C001309,2021-08-29,22,F,R02,1,Electronics,G2
C001311,2022-04-02,37,F,R02,1,Fashion,G2
C001313,2022-01-28,19,M,R06,0,Electronics,G2
C001314,2022-06-17,33,M,R06,1,Fashion,G2
C001315,2020-08-30,35,F,R04,0,Beauty,G2
C001317,2020-02-09,38,M,R06,1,Fashion,G5
C001320,2022-07-08,22,M,R07,0,Home,G3
C001321,2020-08-10,19,F,R06,0,Fashion,G2
C001322,2020-01-06,35,M,R06,0,Beauty,G4
C001325,2022-01-01,63,F,R06,1,Grocery,G5
C001330,2020-04-27,44,F,R05,0,Grocery,G5
C001332,2021-08-28,28,F,R01,0,Beauty,G3
C001334,2022-09-24,24,M,R02,0,Electronics,G2
C001336,2021-07-27,37,F,R02,1,Electronics,G3
C001337,2021-03-16,29,M,R02,1,Grocery,G2
C001338,2020-07-12,46,M,R02,1,Beauty,G1
C001339,2022-04-26,29,M,R03,1,Electronics,G3
C001340,2021-12-15,39,F,R04,1,Grocery,G2
C001341,2021-01-26,46,M,R04,1,Beauty,G2
C001342,2020-01-26,58,F,R04,1,Fashion,G2
C001343,2021-03-10,40,F,R02,0,Grocery,G4
C001345,2020-10-26,35,F,R05,1,Grocery,G4
C001346,2021-10-06,57,F,R02,1,Home,G3
C001347,2020-11-21,46,M,R04,1,Beauty,G1
C001351,2022-02-25,21,F,R02,1,Beauty,G4
C001352,2021-12-24,38,F,R01,1,Home,G4
C001353,2020-08-12,28,M,R05,1,Home,G1
C001354,2021-06-15,29,M,R02,0,Fashion,G3
C001355,2020-04-22,32,M,R06,0,Grocery,G3
C001356,2020-05-19,19,M,R06,1,Grocery,G4
C001358,2020-01-01,19,F,R03,1,Electronics,G3
C001359,2020-03-30,45,M,R06,0,Fashion,G5
C001360,2021-10-15,19,F,R01,1,Home,G2
C001361,2020-11-15,19,M,R07,0,Beauty,G2
C001364,2022-06-12,35,M,R05,1,Beauty,G3
C001366,2021-05-25,40,M,R05,1,Home,G4
C001368,2022-04-24,26,F,R01,0,Beauty,G2
C001370,2021-11-03,39,M,R07,1,Grocery,G2
C001374,2020-09-17,26,M,R07,1,Electronics,G3
C001375,2022-07-07,47,M,R07,1,Home,G4
C001376,2021-10-11,36,F,R07,1,Fashion,G5
C001377,2020-06-20,39,F,R07,0,Fashion,G4
C001378,2022-06-16,41,M,R02,0,Electronics,G2
C001379,2020-01-13,19,F,R07,0,Beauty,G2
C001380,2020-06-16,38,F,R01,0,Grocery,G4
C001382,2021-08-18,33,F,R06,1,Grocery,G2
C001383,2020-11-16,40,F,R07,1,Beauty,G3
C001384,2020-11-14,63,M,R07,1,Beauty,G1
C001392,2021-07-03,39,F,R04,1,Home,G4
C001394,2021-08-28,42,F,R02,1,Grocery,G5
C001396,2022-03-27,32,M,R04,1,Fashion,G5
C001397,2021-08-03,29,F,R06,0,Grocery,G2
C001399,2022-08-13,19,M,R01,0,Grocery,G4
C001402,2020-11-29,38,F,R07,1,Beauty,G2
C001404,2021-01-10,59,M,R07,0,Electronics,G3
C001406,2020-05-16,28,M,R02,0,Beauty,G4
C001408,2021-08-10,33,F,R05,1,Home,G3
C001409,2022-09-21,33,M,R01,0,Grocery,G3
C001412,2020-10-22,37,F,R05,1,Electronics,G4
C001413,2020-11-15,43,F,R05,1,Grocery,G5
C001416,2022-04-11,25,F,R06,0,Fashion,G3
C001417,2020-12-14,39,F,R06,1,Fashion,G1
C001418,2022-04-19,20,M,R05,1,Electronics,G2
C001421,2020-08-16,32,M,R03,1,Electronics,G3
C001422,2020-09-26,34,F,R05,1,Grocery,G2
C001424,2022-03-08,38,F,R06,0,Grocery,G5
C001426,2021-12-25,32,F,R02,1,Grocery,G5
C001427,2020-06-13,31,M,R04,0,Home,G3
C001430,2021-01-13,37,F,R07,1,Electronics,G5
C001432,2021-02-13,40,M,R06,1,Grocery,G3
C001433,2021-07-27,55,F,R04,1,Electronics,G3
C001435,2021-08-23,23,F,R04,1,Electronics,G5
C001436,2022-01-18,51,M,R04,0,Home,G1
C001437,2020-02-11,19,M,R06,1,Fashion,G3
C001440,2020-10-22,36,M,R06,0,Beauty,G3
C001441,2022-04-19,35,M,R06,0,Grocery,G2
C001445,2022-03-10,32,F,R05,0,Beauty,G4
C001447,2021-09-28,43,M,R07,1,Grocery,G2
C001451,2021-07-28,41,F,R04,0,Grocery,G2
C001452,2020-05-22,30,M,R07,1,Fashion,G5
C001455,2020-05-24,43,M,R04,1,Home,G3
C001456,2020-08-12,31,M,R06,0,Electronics,G4
C001460,2022-03-31,34,F,R05,1,Fashion,G4
C001461,2021-09-07,41,F,R01,0,Beauty,G4
C001462,2020-04-13,35,F,R02,1,Beauty,G3
C001463,2022-08-04,35,M,R07,1,Electronics,G3
C001467,2021-10-07,27,F,R05,1,Home,G3
C001468,2021-08-01,40,M,R01,1,Fashion,G2
C001469,2021-01-25,48,F,R07,1,Fashion,G4
C001472,2021-07-07,19,M,R01,1,Grocery,G2
C001474,2021-05-14,36,M,R07,0,Beauty,G3
C001475,2020-01-15,50,F,R05,1,Fashion,G4
C001476,2021-09-14,38,F,R06,0,Fashion,G3
C001477,2021-10-30,26,F,R06,0,Beauty,G2
C001480,2020-08-18,41,F,R01,1,Electronics,G3
C001482,2021-02-23,30,M,R05,1,Home,G3
C001483,2020-06-05,48,F,R05,0,Electronics,G2
C001485,2021-03-16,38,M,R05,0,Fashion,G1
C001488,2021-02-14,27,M,R07,0,Electronics,G4
C001489,2022-08-08,24,F,R06,1,Beauty,G3
C001490,2020-10-15,19,F,R05,1,Electronics,G2
C001491,2020-09-10,29,M,R06,0,Beauty,G4
C001493,2021-08-20,31,F,R05,0,Beauty,G1
C001494,2022-04-13,22,M,R01,0,Fashion,G2
C001495,2021-06-05,43,F,R07,1,Home,G5
C001496,2021-05-31,34,F,R01,1,Home,G2
C001497,2021-09-26,31,M,R07,0,Beauty,G3
C001498,2022-04-21,22,M,R04,1,Beauty,G5
C001499,2022-05-14,36,M,R03,1,Grocery,G2
C001501,2022-03-16,39,M,R03,0,Grocery,G2
C001502,2022-06-27,36,M,R05,1,Home,G3
C001503,2020-06-07,34,M,R04,1,Home,G2
C001504,2022-03-25,36,M,R03,0,Beauty,G3
C001505,2020-08-15,34,M,R06,1,Home,G3
C001506,2022-05-26,19,F,R05,1,Fashion,G1
C001507,2020-08-03,57,F,R01,1,Beauty,G2
C001509,2021-11-26,37,M,R05,0,Electronics,G2
C001510,2020-01-15,33,F,R04,1,Electronics,G1
C001511,2020-06-05,34,F,R07,1,Beauty,G3
C001512,2021-10-09,39,M,R07,0,Home,G3
C001515,2020-02-16,38,F,R01,1,Beauty,G3
C001516,2020-11-19,19,M,R06,0,Home,G2
C001517,2022-04-23,44,F,R05,1,Beauty,G2
C001522,2021-09-18,25,F,R01,1,Home,G2
C001525,2020-10-18,31,M,R05,0,Home,G4
C001526,2022-03-04,56,M,R04,1,Home,G5
C001527,2022-03-21,43,F,R01,0,Electronics,G3
C001528,2020-10-09,36,M,R06,0,Electronics,G2
C001529,2020-03-09,42,M,R07,1,Grocery,G3
C001531,2020-01-11,24,M,R04,1,Beauty,G4
C001532,2020-09-10,27,F,R05,1,Home,G3
C001533,2022-04-21,30,F,R01,0,Beauty,G2
C001534,2022-05-21,20,F,R07,0,Grocery,G3
C001536,2020-05-13,32,F,R03,0,Grocery,G2
C001538,2020-01-23,45,F,R01,0,Home,G3
C001539,2022-03-25,50,F,R05,1,Beauty,G5
C001540,2020-12-11,43,F,R04,1,Fashion,G2
C001542,2020-12-28,30,F,R04,1,Grocery,G2
C001543,2021-01-30,25,F,R04,1,Beauty,G4
C001545,2020-05-20,39,M,R01,1,Beauty,G5
C001546,2021-09-07,19,M,R01,1,Fashion,G2
C001548,2020-07-28,36,F,R05,1,Beauty,G2
C001549,2022-09-11,31,F,R07,1,Grocery,G3
C001552,2021-09-07,41,M,R02,1,Electronics,G3
C001553,2022-04-07,45,M,R02,0,Home,G2
C001554,2021-11-13,34,F,R02,1,Beauty,G4
C001555,2021-04-04,53,F,R04,0,Fashion,G2
C001556,2020-12-21,45,F,R07,0,Grocery,G5
C001559,2022-06-06,29,F,R06,1,Beauty,G2
C001560,2022-03-15,38,F,R01,0,Home,G3
C001561,2022-04-19,50,F,R05,1,Electronics,G2
C001562,2020-05-06,41,F,R02,0,Electronics,G1
C001563,2020-04-15,25,M,R01,0,Beauty,G2
C001564,2021-08-26,36,M,R04,0,Home,G4
C001565,2022-03-09,44,M,R01,0,Electronics,G3
C001566,2021-01-12,19,F,R07,1,Beauty,G5
C001568,2020-02-20,20,F,R02,0,Electronics,G5
C001570,2021-04-06,53,F,R07,0,Fashion,G2
C001572,2020-10-23,38,M,R07,1,Home,G3
C001574,2022-02-17,54,F,R05,0,Electronics,G4
C001578,2021-09-04,37,M,R05,1,Beauty,G4
C001581,2021-09-13,38,M,R04,0,Home,G2
C001583,2020-06-30,19,M,R06,1,Fashion,G2
C001586,2020-01-01,23,M,R04,0,Electronics,G2
C001588,2022-08-07,51,M,R01,0,Electronics,G3
C001590,2021-01-05,19,F,R04,0,Beauty,G3
C001592,2022-06-29,30,M,R02,0,Fashion,G3
C001594,2021-03-06,38,F,R05,0,Grocery,G3
C001595,2022-08-26,40,F,R01,1,Electronics,G5
C001596,2020-11-04,27,M,R02,1,Home,G2
C001597,2020-05-16,29,M,R02,1,Grocery,G1
C001598,2020-07-20,34,M,R07,1,Home,G3
C001601,2020-04-26,32,F,R02,1,Fashion,G3
C001602,2021-10-27,54,M,R02,0,Grocery,G2
C001605,2021-07-28,48,M,R03,0,Fashion,G4
C001606,2020-08-31,26,M,R06,1,Fashion,G3
C001608,2021-08-24,39,F,R02,1,Home,G4
C001610,2022-03-16,31,M,R05,0,Electronics,G4
C001611,2021-01-20,41,F,R06,1,Grocery,G4
C001612,2022-06-21,38,M,R02,1,Fashion,G3
C001614,2021-04-19,40,M,R01,0,Electronics,G2
C001615,2021-02-21,35,M,R04,1,Fashion,G3
C001616,2020-12-12,37,M,R02,1,Fashion,G4
C001617,2021-06-12,33,M,R06,0,Fashion,G4
C001618,2021-10-01,41,F,R05,0,Electronics,G2
C001620,2022-08-12,38,F,R02,0,Grocery,G3
C001621,2022-05-25,61,M,R04,1,Fashion,G2
C001623,2020-06-27,49,F,R07,1,Beauty,G3
C001625,2021-10-25,36,M,R03,0,Beauty,G4
C001626,2020-01-25,19,F,R01,1,Electronics,G5
C001627,2022-08-24,36,F,R06,0,Home,G5
C001628,2020-06-28,29,F,R06,0,Electronics,G4
C001629,2021-12-10,28,M,R05,1,Beauty,G2
C001630,2021-05-15,38,F,R01,0,Grocery,G1
C001631,2022-05-05,31,F,R04,1,Electronics,G4
C001632,2020-06-09,19,M,R07,1,Grocery,G2
C001635,2020-03-03,40,M,R04,0,Electronics,G1
C001636,2021-10-23,39,M,R04,0,Electronics,G5
C001637,2021-10-27,23,F,R03,1,Fashion,G4
C001638,2020-06-04,22,F,R04,0,Home,G2
C001643,2022-04-28,23,M,R01,1,Beauty,G3
C001644,2020-03-24,44,M,R02,1,Beauty,G5
C001646,2021-11-19,52,F,R02,0,Grocery,G5
C001647,2020-05-27,23,M,R07,1,Beauty,G2
C001649,2020-12-07,38,F,R01,0,Electronics,G2
C001650,2021-04-20,49,F,R02,0,Home,G4
C001651,2020-03-03,40,M,R06,1,Fashion,G4
C001652,2021-12-01,24,F,R05,1,Home,G2
C001653,2020-12-25,27,M,R02,0,Grocery,G3
C001657,2022-01-05,45,M,R02,1,Beauty,G2
C001658,2020-05-20,50,F,R01,1,Beauty,G5
C001659,2022-09-16,54,M,R07,1,Grocery,G2
C001660,2020-08-02,35,M,R05,1,Electronics,G3
C001661,2021-03-10,31,M,R02,1,Electronics,G2
C001662,2022-06-09,19,F,R06,1,Electronics,G3
C001663,2022-08-09,19,F,R06,1,Grocery,G2
C001664,2021-12-23,34,F,R01,0,Grocery,G2
C001666,2020-02-01,37,M,R06,1,Beauty,G2
C001667,2021-10-31,40,M,R02,0,Beauty,G2
C001668,2020-10-11,24,F,R07,1,Fashion,G1
C001670,2021-03-04,48,F,R04,0,Fashion,G2
C001673,2020-05-23,43,F,R05,0,Fashion,G2
C001674,2021-02-27,37,M,R02,0,Grocery,G4
C001675,2020-01-19,47,M,R07,1,Fashion,G3
C001677,2022-02-07,32,F,R01,1,Electronics,G2
C001678,2021-08-12,33,F,R03,1,Beauty,G3
C001681,2020-07-12,31,M,R01,0,Electronics,G3
C001687,2021-11-08,29,F,R02,1,Electronics,G3
C001688,2022-08-04,29,M,R02,0,Home,G2
C001689,2022-04-10,71,F,R04,1,Home,G3
C001691,2022-06-15,29,F,R07,1,Fashion,G2
C001692,2020-09-20,32,F,R01,1,Grocery,G2
