customer_id,credit_score,num_active_cards,total_deposit_balance,total_loan_balance,card_cash_service_amt,card_loan_amt,fin_overdue_days,fin_asset_trend_score
C000746,787,6,4802080,0,0,0,2,-1.731640930356653
C000747,800,3,9886371,0,0,0,0,0.49939194042218615
C000748,644,2,751664,86847830,0,0,0,-0.45838138347521407
C000749,893,2,6897418,0,0,0,0,0.4504673459060474
C000751,744,3,764381,0,0,0,0,0.10225133689753463
C000752,725,5,1385891,0,0,0,0,-0.25164658425705844
C000754,730,2,61266142,0,59975,1004844,0,-0.6796187899506708
C000756,795,4,10622989,23526140,0,85867,1,1.1404259450580805
C000758,762,1,233183648,47424606,0,2027952,0,-0.7258035600558453
C000761,843,3,2694120,8384240,0,0,1,-0.6788167039030139
C000762,678,2,82041758,0,0,0,2,-1.086918458824712
C000764,813,4,3761570,0,0,0,0,-1.5240423574992026
C000765,776,4,108106,17919847,0,0,0,-1.331904869596549
C000766,610,4,6093837,44871362,0,304034,0,0.42444138010491006
C000768,863,4,717633,42516702,0,0,0,-3.471612215065771
C000769,870,4,19106165,20106769,117568,0,1,-0.009801110382948924
C000770,736,4,8291897,0,0,0,1,0.3387595099839281
C000771,846,1,6262364,201502415,0,0,0,0.3164157848907796
C000775,709,3,9150071,3033973,0,0,0,-2.378011548905297
C000777,878,3,8894737,0,0,1984269,2,-0.4272000312377523
C000779,745,6,19194553,8513752,0,0,0,-1.83309696237353
C000782,575,4,170972201,0,0,0,0,0.8102815309091969
C000784,677,2,15468975,0,327203,0,0,-0.5991366582655092
C000786,851,6,35797977,0,0,0,0,0.025050409885842007
C000787,832,3,135793467,10593362,0,0,0,0.7353671748192212
C000788,838,1,1961523,113075736,0,0,1,-0.2013855482088324
C000790,571,4,5621909,55132713,0,0,0,0.9804580379761431
C000792,738,1,77041744,8179254,0,0,0,0.09204209881356745
C000793,838,1,5302328,0,0,0,0,-0.9111080619428026
C000795,477,1,562181,10724678,0,334623,0,1.2260838383255928
C000797,642,5,1309249,0,0,0,1,-0.8837755269624039
C000798,717,4,28191823,0,0,0,2,0.3195876818376825
C000799,797,6,2035277,9697265,0,0,1,0.6588512450756601
C000800,807,5,2171384,100206177,0,94587,0,0.23505684395230156
C000802,938,4,97525,0,179761,0,1,-0.5900882471464478
C000806,745,2,1280024,0,0,1566683,1,0.15954296524651898
C000807,738,3,396593,0,0,94566,0,-1.6489261409519471
C000811,830,4,679948,0,1804,0,0,0.9892326888139952
C000814,616,1,1688366,4019748,0,0,0,-0.03127829144176754
C000815,663,4,2490448,0,0,0,1,1.2130347311359555
C000816,871,1,1513557,0,0,0,1,0.4329667707816802
C000817,783,1,302731,26455894,0,82358,0,0.1730360246054232
C000818,786,4,1780810,2657651,0,0,0,-0.9563531964480508
C000819,790,2,983130,16514364,0,0,0,-1.060657692373328
C000820,745,2,20447,5273314,0,0,0,-0.3380999297417039
C000824,822,5,1225944,2377358,110937,0,0,-1.841158453133229
C000825,755,4,7468685,14951752,0,0,1,0.4073604179299747
C000826,785,6,246145,2917166,180464,0,0,-0.49602128337485607
C000827,595,6,101114,0,0,0,0,-1.116621756573413
C000828,726,2,7037112,17919880,0,0,1,1.6438115366372872
C000831,630,5,628153,0,0,180602,0,-2.2209873783247285
C000833,707,3,16765527,0,0,0,1,1.1239937381399943
C000835,779,1,3290458,8170711,0,602368,0,1.324091387942722
C000836,710,1,36524722,7538604,0,0,1,-0.3449534001832718
C000838,714,1,1630661,0,0,169841,0,-1.0559999691998916
C000841,838,2,4608180,0,0,0,0,0.057746205599634226
C000842,744,1,316807,0,0,0,1,-0.2250176656051157
C000844,796,4,37734753,0,0,107181,0,-2.380080157386685
C000845,543,1,156814,0,0,0,0,2.6012188500161972
C000846,875,2,767364,0,0,0,0,-0.29031181635842535
C000847,841,3,3494883,75771713,0,0,0,0.4068962097250177
C000848,746,6,2621815,0,0,0,0,0.36289756515137717
C000851,689,1,6094493,25850855,0,0,1,-0.6571750958815401
C000854,625,1,2792857,14827841,0,135667,0,-2.2957876737645897
C000855,774,6,1982025,0,0,1287742,1,-0.1333428670878599
C000856,892,4,68268,0,233321,505970,1,-0.7279436350710143
C000858,796,5,5407780,10905821,0,540603,0,0.7063788140885991
C000859,705,6,1085744,0,33950,0,1,1.2292388045479508
C000860,777,4,1101255,0,0,0,0,-2.3127114420645065
C000861,622,5,6221891,1734768,0,293864,1,0.6224264292900384
C000862,830,2,4430395,0,0,0,1,0.8222776841255923
C000864,713,2,2554733,0,0,0,0,0.5909026917834772
C000865,658,1,3504071,15719483,0,0,1,-0.16366691073260498
C000866,688,2,3087811,1443092,0,79619,0,-1.243608079310008
C000869,791,5,1777745,0,0,0,1,-0.1901267110532343
C000870,559,3,1345628,5288547,0,0,1,-0.7892589565729418
C000873,756,6,3289198,3969148,0,0,0,-2.7839866396613666
C000878,725,1,10236077,5456871,0,0,0,1.6707213024226168
C000880,911,5,211828409,7325062,0,0,0,-1.8889945849066954
C000882,694,3,50354124,0,0,0,1,0.8492418481956598
C000883,726,6,3183702,0,0,0,0,1.1336970843218857
C000888,900,5,1079917,0,57543,0,0,-2.7769271089250975
C000889,792,5,2041124,12329831,0,0,0,0.6914586577325001
C000890,730,3,929594,4749477,0,0,0,-0.38364813639301965
C000892,784,5,455448,0,0,0,0,-1.1926653218431744
C000893,962,4,7855520,17089208,21165,0,0,-0.6471592835680596
C000894,717,4,1319293,61900077,0,115733,0,0.4109486009212592
C000895,763,4,12372707,0,0,0,0,-0.9886327234381955
C000896,702,5,581489,9394573,0,0,0,0.47569938255633015
C000900,724,5,439763,3760067,0,9576,0,-0.7649912247558249
C000901,721,3,4572601,0,0,0,0,-1.0578183298396673
C000902,702,5,16531,0,2555,0,1,-0.4646519095449356
C000904,844,2,27206786,74027171,46268,0,0,0.579009562001103
C000908,436,3,5432652,0,28338,0,0,0.06398200887207675
C000909,757,1,1633581,0,0,0,1,-1.4521104152770055
C000910,960,2,10846356,0,0,0,0,-1.9226796877677301
C000911,938,3,1634753,0,0,0,0,-1.1385520707126493
C000913,774,1,2881595,0,0,0,0,-0.2784414597109276
C000914,649,4,3757031,2678279,0,0,1,-2.180098937321971
C000916,909,2,5358499,1822342,0,0,0,-1.4142817350740637
C000917,832,1,1719760,0,0,0,0,1.0770780147843988
C000918,686,1,2238701613,2857758,0,0,3,1.0047453702611122
C000919,757,4,286070,26867190,0,0,0,0.5674376003012764
C000920,660,2,2968140,0,0,0,0,1.7724518936687466
C000923,744,6,26444243,13111189,0,0,1,-0.3499749267875722
C000925,794,6,21234219,0,0,0,0,0.17536514859529792
C000926,664,5,11354694,0,0,0,0,-0.4107802033854062
C000928,786,5,77491195,0,0,0,0,0.592280203707798
C000930,673,6,7458698,4084707,0,0,0,0.0801700484654714
C000933,761,2,36987978,8463599,0,0,1,0.24123463545268628
C000936,681,6,10248533,15764884,0,0,0,0.11188773095418766
C000938,558,5,25521373,11087451,0,982518,0,1.612603736972405
C000940,693,6,7481645,20175194,0,0,0,-2.0664428194131568
C000942,807,1,94442383,18728394,0,0,0,2.0563736273642217
C000943,852,2,3484775,4599976,0,0,1,1.5111101981614676
C000945,837,3,2302959,4811924,0,0,0,-1.5672375841182298
C000947,697,6,477874,0,0,0,0,3.1262733176249595
C000948,927,4,2800182,992439,0,0,0,0.8599285077696011
C000951,802,3,22261584,42729038,0,0,0,-0.2798533796067826
C000953,552,5,236366,39310966,163054,0,0,1.3597093782604346
C000957,668,2,4084369,0,0,0,1,1.638562039765864
C000959,946,1,12390637,0,0,0,1,-1.0115813740902257
C000960,761,2,10849083,973945,0,0,0,-1.7341151584787402
C000962,759,6,1320963,0,0,0,0,1.3656584559456497
C000969,840,2,1957151,0,0,0,1,-0.6529177494219357
C000970,804,6,3000449,0,0,0,0,-0.8259814429659708
C000973,707,1,84351804,39367691,0,323020,0,0.5732845261939994
C000974,660,1,7811108,0,0,0,0,-1.1545902992383485
C000975,710,6,1086878,1481805,0,0,0,0.021204051552391592
C000976,533,3,502100,0,0,0,0,-2.0826585231614967
C000978,579,4,6035247,144160067,0,0,0,0.15405376918591865
C000979,719,3,1328021,5765502,0,0,2,-0.481710821494462
C000982,921,5,419321,12520495,0,0,1,0.15852130103500403
C000983,826,3,21096216,176401610,390464,0,2,-1.0357779584853068
C000984,705,2,8178300,0,0,0,1,-1.622015647158806
C000985,893,1,29102488,0,0,0,0,0.43945911858655995
C000988,779,4,2319324,0,54719,0,1,-0.9592610549756285
C000991,443,2,1322768,0,0,0,1,2.019391577460776
C000992,683,1,607897,68365439,0,0,0,-0.02248649740317478
C000993,820,5,29837534,0,0,0,0,0.5294615260130385
C000994,728,6,16310908,0,0,0,0,2.3901411824877967
C000998,752,5,10813,43258192,0,0,0,-1.1221982211471375
C000999,754,6,80892468,0,0,0,2,-0.9511019202527452
C001000,1000,6,172730,39026467,0,216407,0,-0.14467960196376148
C001005,922,6,2646907,3497158,0,0,0,-0.531589141102672
C001007,716,5,24850607,0,418086,0,1,-0.8029997808750025
C001008,367,3,190442937,25498455,0,2775007,0,-0.2912643282375732
C001009,797,4,11087496,1050660,0,0,1,-0.6718378313674533
C001010,681,6,5417279,14621468,0,1151143,0,1.1605213249099766
C001011,642,3,13240752,1594942,0,0,0,-0.2834183934028094
C001012,667,5,2155045,31635741,0,1748991,1,-0.7405143561922376
C001013,656,1,1590502,0,0,0,3,-0.9830843155849285
C001015,773,2,2204615,0,0,0,1,-1.5337080264750464
C001016,607,6,5801745,0,0,0,0,-0.4333256730283438
C001017,900,3,25685603,0,4024,0,0,-0.7270478161357038
C001018,1000,3,14545694,0,111864,2300885,0,2.5143139836676935
C001020,552,1,8251401,0,0,1017372,0,-0.11367308476983298
C001024,726,4,49896865,0,0,22984,0,-1.7634813233577928
C001027,651,1,14338899,331087,0,0,2,0.364254237377737
C001028,783,6,30438191,0,0,0,0,0.9256489218993066
C001037,742,1,1086865,40938528,12001,0,0,0.2420008678888164
C001038,652,5,15382349,4790783,0,0,0,-0.007721920289497378
C001043,608,2,793594,0,0,0,0,-1.229302822317242
C001045,783,4,941786,42205767,0,0,0,-1.8237764276625212
C001047,699,5,4526039,0,0,0,0,0.4624632930045204
C001048,499,5,6571122,272274116,0,38380,0,-0.5667104711005764
C001050,801,4,69240820,57393705,0,0,2,1.0085823550163069
C001052,529,5,232843,0,0,255778,1,-0.6193611201503648
C001053,758,4,9189738,0,0,0,0,2.381295557874533
C001056,863,3,10628473,51801544,0,0,1,0.5507861136942597
C001057,807,6,8688364,0,0,0,0,-1.7432973699557743
C001059,540,5,128661675,0,0,0,1,0.44865920512746715
C001063,781,5,669500,0,0,0,1,0.6324633274151125
C001064,666,2,746013,5159928,0,0,0,-1.1021731194461466
C001067,698,1,23874575,0,0,623158,0,1.6502503522816467
C001068,1000,5,122335373,12104087,0,0,0,-1.5395823811548557
C001069,861,5,2936141,14828567,0,0,0,1.0778158932007083
C001070,667,6,581782,0,0,0,0,-1.924381509809764
C001072,756,1,417495,0,0,0,0,-1.2949193995234056
C001074,908,1,738965,0,0,0,1,1.2306459572971156
C001075,897,3,3790398,0,0,0,0,-1.0797706613475697
C001076,607,6,54785623,0,0,0,0,-0.26597208277139395
C001077,816,5,297805,27019673,0,0,0,-1.4306264314165085
C001080,809,4,1190755,0,0,0,0,-1.8107474769777807
C001081,843,5,1643325,7026343,0,0,0,0.25573151323692067
C001083,772,2,11136838,0,0,0,0,-1.0079517839837977
C001084,673,5,6533646,0,0,0,0,1.1471517599858594
C001085,639,2,32480002,0,0,0,0,-1.217783562447681
C001086,948,2,1120328,2678708,0,0,0,-0.9102981279333886
C001087,749,4,50388019,0,108347,0,1,-0.7261168960120372
C001090,608,3,21498591,13119338,0,0,0,-1.2871991981814372
C001093,886,6,1191900,0,0,0,0,-0.6856040712866408
C001094,600,4,21565545,3823462,0,0,0,0.18741390167819008
C001095,567,2,5182718,0,0,0,3,0.8222336279846615
C001096,650,3,2172927,17586906,0,108104,0,0.5026484982023561
C001097,857,2,4458500,0,0,0,1,0.9857262204129092
C001101,818,6,168724003,0,0,0,1,-0.2351456050705488
C001102,809,3,16977461,0,0,0,0,0.3484765716576629
C001103,697,6,688407,3735388,228862,0,0,0.6896902310901382
C001104,761,5,81624,0,0,0,0,-1.0789535403435146
C001105,896,6,7129359,0,0,199864,2,-0.5149303821309513
C001106,708,4,2440841,2774494,0,0,0,0.35237896955256576
C001107,1000,2,137914869,0,0,0,1,-0.8872597373038386
C001108,660,5,37292588,4717225,0,0,1,0.7391964172011889
C001110,618,1,4663085,0,0,483562,0,-0.27222568372265055
C001111,584,4,13811959,0,18288,0,0,-0.0385516356702294
C001112,726,2,733317,13132142,0,0,0,3.8375063024226455
C001113,744,3,17120461,75704426,228583,98838,0,-0.6077571213963014
C001114,697,6,24766779,5133296,0,0,0,-0.08768008728240548
C001115,679,1,28114013,0,0,695813,0,0.10716278376486302
C001116,678,4,842209,0,0,0,0,-1.4650224364214242
C001118,787,1,6105368,0,0,0,0,0.9129114069731811
C001120,809,3,412917,0,0,552267,1,-0.35532035596711653
C001121,631,5,9569941,0,0,0,1,-0.43066471363454184
C001125,550,4,1371174,0,0,0,0,0.0772607984597411
C001126,652,1,681350,0,0,0,1,-0.9788981727181216
C001128,502,3,55507,29348785,0,248201,0,1.3307822156271405
C001129,762,1,16237555,0,40469,0,0,1.2838936777862746
C001130,884,4,1348751,2875640,0,0,2,0.3118909436987286
C001131,921,6,97329486,0,0,0,0,-1.3101725102752684
C001133,817,2,7528478,0,0,0,0,1.3363703690160045
C001134,498,1,874758,39127976,0,0,0,0.6395433860864069
C001135,560,1,4162900,0,0,136003,0,-1.2223354070427108
C001136,713,3,600706,13416200,40532,226780,1,-1.2637406229224895
C001137,634,2,927717,1876062,0,0,0,-0.02448182263919635
C001139,693,4,3094447,9140092,0,0,0,-0.3796586753583485
C001141,959,3,1885720,715212,0,3132264,1,0.4206388026398292
C001143,772,1,69599577,143775873,0,0,0,-0.2653310843853347
C001144,791,1,309222,0,0,31466,0,-0.6805519412334291
C001145,857,1,564218,0,0,649920,1,3.7803455207121934
C001146,682,5,881182,0,0,0,0,0.9655699409137993
C001148,662,3,148792,0,0,361521,0,-0.5170308157249238
C001149,626,5,678394,0,0,0,0,1.1825374958284605
C001150,696,3,10033804,0,0,0,0,-1.6974081790544213
C001151,581,6,112015292,0,0,980423,0,1.7623662923612706
C001152,738,5,3328426,0,0,0,0,1.4245965158011156
C001154,727,4,33973665,49927114,0,262078,0,-1.4736646083824216
C001157,962,4,1167100,0,0,0,2,0.8434288000005926
C001158,689,1,22533663,0,0,629078,0,-1.12217998680138
C001159,691,4,22768247,0,70158,0,1,-1.079737690730476
C001160,664,1,728168,0,0,0,2,-1.3451524672977064
C001161,639,3,5504756,0,0,0,1,-1.2751933332025611
C001162,691,3,3100012,1083838,0,0,0,1.1718216073379328
C001164,769,5,1287397,30397892,0,0,0,-1.4080492255905745
C001169,810,4,2314734,43584404,0,578866,0,1.1223601843649167
C001171,666,1,26947764,0,0,0,1,-0.2918845748333889
C001173,441,5,1249610,1253254,0,271061,0,1.048462611520642
C001178,702,5,6460030,0,0,457093,1,1.0889998672573036
C001179,553,5,64045940,13589238,0,0,0,-0.9252709098789436
C001180,830,6,3538986,0,0,0,0,0.743787661840552
C001184,760,6,49769227,3137146,0,0,1,-1.1407922602945901
C001185,768,5,559350,0,0,0,0,-2.023221776885372
C001187,661,1,9171302,0,0,0,0,0.138005673586082
C001189,689,4,11265915,26593140,0,431633,1,1.3827849948556616
C001192,763,3,3110054,0,0,0,1,-0.8694622994359392
C001195,613,1,327014,0,0,25786,0,-0.07559380646055355
C001196,835,1,2447330,6730515,0,0,0,1.5713040234780329
C001199,840,4,23697018,0,0,0,0,0.13420352977641103
C001201,727,6,37529982,8466159,0,0,0,-0.24883139394085046
C001202,778,2,324891,1585339,0,0,1,-0.07227360665198374
C001205,876,6,38949673,4221110,0,0,1,2.046680547965896
C001207,752,2,1263351,0,0,283528,0,-1.6364096771650378
C001208,693,1,124600378,3901552,0,0,0,0.3439963968318397
C001209,785,6,3465072,0,0,824084,0,-0.9429936362434846
C001210,547,2,10862747,0,0,0,0,-1.6584263981533878
C001211,778,5,2414675,0,0,0,0,-0.3254993418572707
C001212,913,3,7688010,16370172,0,0,0,1.3981177848136899
C001213,847,3,11524096,0,0,0,1,0.4118008276553047
C001215,879,3,682630,0,0,0,0,0.528753114163971
C001216,909,2,21269582,5210962,0,0,0,-0.9757138512302039
C001219,836,2,4907332,0,0,0,0,-1.0974830927491865
C001223,761,1,6781593,2060229,0,0,1,-1.8157868897520268
C001224,563,6,4795710,0,0,0,1,-0.796466330080662
C001226,629,3,36879224,0,416089,0,0,0.6317061126928591
C001230,774,4,95024305,3864775,0,0,0,-1.4892368516099612
C001232,853,6,1565267,2006410,0,0,0,-0.7393176799056904
C001233,870,6,286407607,0,0,0,1,0.9531720343628304
C001234,754,3,7260740,0,0,950607,0,-1.5171891945767646
C001235,678,1,22535354,74635796,0,0,0,-2.9349782171921452
C001237,758,6,12048133,0,7772,0,0,0.32491386589663085
C001238,853,3,14759243,0,0,13086,0,1.5632700770344372
C001239,860,4,62937,2403817,0,0,0,0.6536615145249058
C001240,754,4,225012,110625996,0,0,0,1.5226560275021674
C001241,873,2,20018782,11210015,0,1103961,0,0.45346003189246287
C001243,724,4,2849718,51123517,0,312916,1,-0.8087673232112897
C001244,697,6,85036,0,0,0,1,-0.09332110510487213
C001245,615,6,11305282,3623887,0,0,0,0.882252908071736
C001246,589,5,5375215,0,212949,0,1,3.0210038073192833
C001250,781,5,3805688,0,0,0,1,-1.3671113089628484
C001251,744,1,112545696,446419,0,0,0,-0.32067698459607535
C001252,838,4,381157,5152033,0,0,0,0.6652996354055412
C001253,561,4,6709174,2453845,0,0,0,1.2770400254386758
C001255,668,5,33459383,0,0,574040,0,-0.913519641519465
C001259,765,2,403107,29782406,0,176493,0,0.7402166248391047
C001260,752,2,26178163,4914557,0,0,0,1.7528778149187905
C001264,794,5,501264554,0,0,0,1,0.8677936251915512
C001265,666,1,46193041,1728354,0,0,0,-0.48192147657892215
C001266,673,3,3500940,22436909,0,0,0,-0.5297602646914976
C001268,689,4,138032,0,0,0,0,-0.586322389542298
C001269,658,2,638277,0,0,0,0,0.1857856056576732
C001270,729,5,19035157,0,0,0,0,0.0941871671327981
C001272,949,1,2097423,0,0,934083,0,1.026271736063269
C001274,634,1,322479,3346283,0,1380868,2,-0.06144131628109637
C001275,701,4,8560817,0,9003,690431,0,0.8342234038682366
C001276,818,2,13091099,307971913,0,0,2,0.3127024099808995
C001280,926,6,1863906,4195670,0,0,0,-2.773070542788221
C001281,793,2,468675,4317057,0,765391,0,-1.9530021682005243
C001282,743,5,265701,0,0,190634,1,-2.3250318935525085
C001283,761,3,3766179,0,0,0,0,-0.12023734832662114
C001284,654,3,7342048,0,0,156217,0,-0.9030566118620801
C001285,826,6,8651474,0,0,0,0,-0.06872627361930117
C001287,927,4,62493054,0,0,0,1,-0.4944132533439496
C001288,752,2,1941411,0,0,334777,0,0.5415290835593617
C001294,843,4,1186716,6762123,0,0,0,0.34102417750853253
C001295,901,4,2810806,0,0,0,1,0.24224539423334748
C001300,903,5,108197,0,0,1337610,0,-0.9837457321770571
C001301,676,3,5662740,1941399,60661,0,0,-0.028411746066219407
C001302,732,5,2092511,0,0,0,2,0.9729515760395498
C001303,653,3,485612,0,0,0,0,1.1517557875963291
C001304,624,1,5921501,0,0,0,1,1.4304713978251562
C001305,620,2,59792036,0,0,0,0,2.316340678742601
C001307,637,4,66735951,0,0,0,0,1.946324239196704
C001308,642,2,393338,0,115993,0,0,-1.8842117745334774
C001309,648,5,12856622,0,0,0,1,2.0296480066514335
C001311,843,3,14509643,10952090,0,130681,0,-0.13140686503811533
C001313,896,3,4524388,5983881,0,0,0,-0.12548714915526513
C001314,645,6,766841,0,0,0,1,-0.9111493446524647
C001315,661,2,1606896,39945906,0,128344,0,-1.7393963920140851
C001317,910,1,12560485,25157301,20703,0,0,-0.9104845396248977
C001320,973,4,4673266,0,313166,0,0,-1.6838789571682669
C001321,665,6,20632760,0,0,0,0,-0.2228781560750711
C001322,628,5,1736358,0,29540,0,3,0.11215898637857386
C001325,557,4,12634679,0,0,0,0,-0.7420459542090686
C001330,770,5,28771585,0,0,80000,0,-0.0725287519676513
C001332,787,3,1453548,125611856,97442,0,1,2.0773047525897055
C001334,916,3,382794277,0,0,312284,1,-1.052447164743404
C001336,769,1,2464674,0,0,0,1,-0.6469484996093257
C001337,644,5,3478845,0,0,0,0,-0.3226580821010479
C001338,666,4,15907178,0,0,0,1,2.0814191877274
C001339,604,2,462962,0,0,1072471,0,-2.1085348817451637
C001340,823,2,111297,14226894,0,0,0,-1.0570849535438647
C001341,677,1,2565006,1569339,0,0,0,0.9073649367334561
C001342,767,5,488051053,0,0,0,1,1.3117700126208787
C001343,635,3,76139892,0,0,0,0,-0.4562622763429388
C001345,768,5,24487066,0,0,0,0,-0.6390248841109682
C001346,756,2,54027607,26409520,0,0,2,0.7236585320087215
C001347,767,3,31100422,0,0,0,0,0.15095732701446138
C001351,677,4,1614241,5311077,0,350824,0,1.5990278327342025
C001352,580,5,6298320,25438011,0,0,0,-0.05171972652474263
C001353,660,6,2858632,0,0,0,0,-1.0424896090562121
C001354,870,3,17539641,14313651,0,0,0,1.0830033426193455
C001355,671,4,2010153,0,0,0,1,-0.5984241062796193
C001356,723,2,176615841,2425133,0,1102202,0,-1.8061510519866881
C001358,985,3,1513296,0,492654,0,0,0.33524091257818767
C001359,554,1,21296275,453618,0,0,0,0.539776401685574
C001360,639,6,9152011,3617873,0,0,0,1.1431240946768968
